time,px,py,pz,vx,vy,vz,ax,ay,az
9.57,-1.965444803237915,0.8724992871284485,5.454465866088867,-0.2862231731414795,-0.9082132577896118,1.016748309135437,1.0814003944396973,-0.21367612481117249,-0.5521494746208191
9.58,-1.9682525396347046,0.8634060025215149,5.464606761932373,-0.2753947079181671,-0.910336434841156,1.011214017868042,1.0842604637145996,-0.21093779802322388,-0.5546905994415283
9.59,-1.9709532260894775,0.8542925119400024,5.4746904373168945,-0.2645370066165924,-0.9124318361282349,1.0056545734405518,1.087045669555664,-0.2081862986087799,-0.5572022199630737
9.6,-1.9735443592071533,0.8451571464538574,5.484719276428223,-0.2536528706550598,-0.9144999980926514,1.0000700950622559,1.0897548198699951,-0.20542152225971222,-0.5596855282783508
9.61,-1.9760258197784424,0.8360027074813843,5.494690895080566,-0.2427428662776947,-0.9165405035018921,0.9944613575935364,1.0923879146575928,-0.2026439607143402,-0.5621392726898193
9.620000000000001,-1.9783985614776611,0.8268260955810547,5.504607200622559,-0.23180615901947021,-0.9185527563095093,0.9888277649879456,1.0949457883834839,-0.1998530924320221,-0.56456458568573
9.63,-1.9806619882583618,0.8176314830780029,5.514468193054199,-0.22084420919418335,-0.9205374717712402,0.9831698536872864,1.0974278450012207,-0.19704978168010712,-0.5669609904289246
9.64,-1.9828153848648071,0.8084167838096619,5.5242719650268555,-0.20985737442970276,-0.9224936962127686,0.9774883985519409,1.0998338460922241,-0.19423367083072662,-0.5693278908729553
9.65,-1.9848597049713135,0.7991814613342285,5.534017562866211,-0.1988479197025299,-0.9244219660758972,0.9717838764190674,1.1021641492843628,-0.19140492379665375,-0.5716651678085327
9.66,-1.9867923259735107,0.7899286150932312,5.54370641708374,-0.1878143548965454,-0.9263220429420471,0.9660555124282837,1.1044176816940308,-0.1885639727115631,-0.5739737153053284
9.67,-1.9886153936386108,0.780655026435852,5.553338050842285,-0.17675912380218506,-0.9281930923461914,0.960304319858551,1.1065953969955444,-0.1857103407382965,-0.5762529373168945
9.68,-1.9903277158737183,0.7713646292686462,5.562912940979004,-0.1656826138496399,-0.9300360679626465,0.9545304179191589,1.1086965799331665,-0.18284492194652557,-0.5785024166107178
9.69,-1.9919297695159912,0.7620562314987183,5.5724287033081055,-0.15458565950393677,-0.9318499565124512,0.9487341642379761,1.110721468925476,-0.17996765673160553,-0.580722987651825
9.700000000000001,-1.9934200048446655,0.7527273893356323,5.581887245178223,-0.1434686779975891,-0.9336352348327637,0.9429159760475159,1.1126697063446045,-0.17707772552967072,-0.5829134583473206
9.71,-1.9947991371154785,0.7433818578720093,5.5912885665893555,-0.13233253359794617,-0.9353921413421631,0.9370757341384888,1.1145412921905518,-0.1741764098405838,-0.5850747227668762
9.72,-1.9960663318634033,0.73401939868927,5.6006293296813965,-0.12117758393287659,-0.9371185898780823,0.9312142729759216,1.1163359880447388,-0.17126339673995972,-0.5872056484222412
9.73,-1.9972221851348877,0.7246407866477966,5.6099114418029785,-0.11000677943229675,-0.9388165473937988,0.9253323078155518,1.118053913116455,-0.1683393269777298,-0.5893071293830872
9.74,-1.9982661008834839,0.7152436375617981,5.619134902954102,-0.09881749749183655,-0.9404853582382202,0.919428825378418,1.1196949481964111,-0.16540338099002838,-0.5913785696029663
9.75,-1.9991979598999023,0.7058295011520386,5.628300189971924,-0.08761250972747803,-0.9421252012252808,0.913504421710968,1.121259331703186,-0.1624559760093689,-0.593420684337616
9.76,-2.0000178813934326,0.6964008808135986,5.637406349182129,-0.07639244198799133,-0.9437351226806641,0.9075599312782288,1.1227469444274902,-0.15949788689613342,-0.5954328775405884
9.77,-2.0007264614105225,0.6869557499885559,5.646451950073242,-0.06515660881996155,-0.9453145861625671,0.9015958309173584,1.1241579055786133,-0.15652866661548615,-0.5974145531654358
9.78,-2.0013206005096436,0.677495002746582,5.655436992645264,-0.05391037464141846,-0.9468652009963989,0.8956124186515808,1.125490665435791,-0.15354888141155243,-0.5993660688400269
9.790000000000001,-2.001803398132324,0.6680191159248352,5.664362907409668,-0.04264858365058899,-0.9483855366706848,0.8896092176437378,1.1267471313476562,-0.1505582183599472,-0.6012881398200989
