time,px,py,pz,vx,vy,vz,ax,ay,az
2.65609,-1.11567,-2.8592,1.45,-5.23123,2.86277,0,23.735,24.7847,0
2.66609,-1.16679,-2.82933,1.45,-4.99388,3.11062,0,23.735,24.7847,0
2.67609,-1.21554,-2.79699,1.45,-4.75653,3.35847,0,23.735,24.7847,0
2.68609,-1.26192,-2.76216,1.45,-4.51918,3.60632,0,23.735,24.7847,0
2.69609,-1.30593,-2.72486,1.45,-4.28183,3.85416,0,23.735,24.7847,0
2.70609,-1.34756,-2.68508,1.45,-4.04448,4.10201,0,23.735,24.7847,0
2.71609,-1.38682,-2.64282,1.45,-3.80713,4.34986,0,23.735,24.7847,0
2.72609,-1.4237,-2.59814,1.45,-3.56978,4.52505,0,23.735,-24.7847,0
2.74924,-1.5,-2.5,1.45,-3.02017,3.95113,0,31.6763,13.1633,0
2.75924,-1.52862,-2.45983,1.45,-2.70341,4.08276,0,31.6763,13.1633,0
2.76924,-1.55407,-2.41834,1.45,-2.38665,4.2144,0,31.6763,13.1633,0
2.77924,-1.57635,-2.37554,1.45,-2.06988,4.34603,0,31.6763,13.1633,0
2.78924,-1.59547,-2.33142,1.45,-1.75312,4.47766,0,31.6763,13.1633,0
2.79924,-1.61141,-2.28599,1.45,-1.43636,4.6093,0,31.6763,13.1633,0
2.80924,-1.62419,-2.23924,1.45,-1.11959,4.74093,0,31.6763,13.1633,0
2.81924,-1.63381,-2.19117,1.45,-0.802832,4.87256,0,31.6763,13.1633,0
2.82924,-1.64025,-2.14179,1.45,-0.486069,5.00419,0,31.6763,13.1633,0
2.83924,-1.64353,-2.09109,1.45,-0.169307,5.13583,0,31.6763,13.1633,0
2.84924,-1.64364,-2.03907,1.45,0.147456,5.26746,0,31.6763,13.1633,0
2.85924,-1.64058,-1.98574,1.45,0.464219,5.39909,0,31.6763,13.1633,0
2.86924,-1.63435,-1.93109,1.45,0.780981,5.53073,0,31.6763,13.1633,0
2.87924,-1.62496,-1.87512,1.45,1.09774,5.66236,0,31.6763,13.1633,0
2.88924,-1.6124,-1.81784,1.45,1.41451,5.79399,0,31.6763,13.1633,0
2.89924,-1.59667,-1.75924,1.45,1.73127,5.92562,0,31.6763,13.1633,0
2.90924,-1.57777,-1.69933,1.45,2.04803,6.05726,0,31.6763,13.1633,0
2.91924,-1.55571,-1.6381,1.45,2.36479,6.18889,0,31.6763,13.1633,0
2.94112,-1.5,-1.5,1.45,2.38154,6.32306,0,33.0331,9.28479,0
2.95112,-1.47453,-1.43631,1.45,2.71187,6.41591,0,33.0331,9.28479,0
2.96112,-1.44576,-1.37168,1.45,3.0422,6.50876,0,33.0331,9.28479,0
2.97112,-1.41369,-1.30613,1.45,3.37253,6.60161,0,33.0331,9.28479,0
2.98112,-1.37831,-1.23965,1.45,3.70286,6.69445,0,33.0331,9.28479,0
2.99112,-1.33963,-1.17224,1.45,4.03319,6.7873,0,33.0331,9.28479,0
3.00112,-1.29765,-1.10429,1.45,4.36352,6.76046,0,33.0331,-9.28479,0
3.01112,-1.25236,-1.03715,1.45,4.69385,6.66761,0,33.0331,-9.28479,0
3.02112,-1.20377,-0.970937,1.45,5.02418,6.57476,0,33.0331,-9.28479,0
3.03112,-1.15188,-0.905654,1.45,5.35452,6.48192,0,33.0331,-9.28479,0
3.04112,-1.09668,-0.841299,1.45,5.68485,6.38907,0,33.0331,-9.28479,0
3.05112,-1.03818,-0.777872,1.45,6.01518,6.29622,0,33.0331,-9.28479,0
3.06112,-0.976377,-0.715374,1.45,6.34551,6.20337,0,33.0331,-9.28479,0
3.07112,-0.911271,-0.653805,1.45,6.67584,6.11052,0,33.0331,-9.28479,0
3.08112,-0.84286,-0.593164,1.45,7.00617,6.01768,0,33.0331,-9.28479,0
3.09112,-0.771147,-0.533451,1.45,7.3365,5.92483,0,33.0331,-9.28479,0
3.10112,-0.69613,-0.474667,1.45,7.66683,5.83198,0,33.0331,-9.28479,0
3.11112,-0.61781,-0.416812,1.45,7.99716,5.73913,0,33.0331,-9.28479,0
