t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
1.59,8.2351,-6.6785e-09,1.3071,-6.1101e-10,-0.40938,-1.1143e-10,0.91236,7.6026,-2.4841e-09,2.7988,-8.879e-10,-2.1629,-9.3154e-10,-12.127,1.9581e-08,0.98606,0,0,0,4.8263,4.9953,4.9953,4.8263,-35.073,2.2927e-08,-15.79,48.211,-1.1761e-07,-7.6771
1.6,8.3105,-6.7024e-09,1.3351,-6.2007e-10,-0.41909,-9.7979e-11,0.90794,7.4796,-2.2872e-09,2.8079,-8.6458e-10,-2.1049,-9.3358e-10,-12.475,1.9804e-08,0.82778,0,0,0,4.8745,5.0431,5.0431,4.8745,-34.58,2.174e-08,-15.863,50.303,-1.1989e-07,-6.7773
1.61,8.3847,-6.7242e-09,1.3632,-6.2907e-10,-0.42849,-8.4354e-11,0.90354,7.3531,-2.0881e-09,2.8154,-8.411e-10,-2.0471,-9.3573e-10,-12.819,2.0016e-08,0.66883,0,0,0,4.9239,5.0916,5.0916,4.9239,-34.067,2.053e-08,-15.926,52.37,-1.221e-07,-5.874
1.62,8.4576,-6.7441e-09,1.3914,-6.3801e-10,-0.43759,-7.0548e-11,0.89917,7.2233,-1.8869e-09,2.8212,-8.1752e-10,-1.9898,-9.3801e-10,-13.157,2.0215e-08,0.50929,0,0,0,4.9743,5.1405,5.1405,4.9743,-33.533,1.9298e-08,-15.98,54.412,-1.2424e-07,-4.9676
1.63,8.5292,-6.762e-09,1.4196,-6.4692e-10,-0.44639,-5.6555e-11,0.89484,7.09,-1.6838e-09,2.8255,-7.9389e-10,-1.933,-9.4047e-10,-13.489,2.0401e-08,0.34926,0,0,0,5.0255,5.1898,5.1898,5.0255,-32.979,1.8045e-08,-16.025,56.425,-1.263e-07,-4.0583
1.64,8.5994,-6.7778e-09,1.4479,-6.558e-10,-0.45489,-4.2366e-11,0.89055,6.9535,-1.4789e-09,2.8282,-7.7023e-10,-1.8769,-9.4314e-10,-13.816,2.0576e-08,0.18882,0,0,0,5.0774,5.2395,5.2395,5.0774,-32.405,1.6772e-08,-16.061,58.411,-1.2828e-07,-3.1466
1.65,8.6682,-6.7915e-09,1.4762,-6.6468e-10,-0.46311,-2.7971e-11,0.8863,6.8137,-1.2724e-09,2.8293,-7.4659e-10,-1.8217,-9.4605e-10,-14.137,2.0737e-08,0.028061,0,0,0,5.1298,5.2892,5.2892,5.1298,-31.811,1.548e-08,-16.088,60.367,-1.3019e-07,-2.2327
1.66,8.7357,-6.8032e-09,1.5045,-6.7357e-10,-0.47104,-1.3357e-11,0.88211,6.6708,-1.0642e-09,2.8288,-7.2299e-10,-1.7674,-9.4924e-10,-14.452,2.0885e-08,-0.13292,0,0,0,5.1825,5.3391,5.3391,5.1825,-31.197,1.4169e-08,-16.106,62.291,-1.3201e-07,-1.3169
1.67,8.8016,-6.8128e-09,1.5328,-6.8249e-10,-0.4787,1.4905e-12,0.87798,6.5247,-8.5469e-10,2.8267,-6.9947e-10,-1.7142,-9.5273e-10,-14.761,2.102e-08,-0.29403,0,0,0,5.2354,5.3889,5.3889,5.2354,-30.565,1.284e-08,-16.115,64.184,-1.3375e-07,-0.39958
1.68,8.8661,-6.8203e-09,1.561,-6.9146e-10,-0.48609,1.6586e-11,0.87391,6.3756,-6.4387e-10,2.8229,-6.7605e-10,-1.662,-9.5654e-10,-15.064,2.1142e-08,-0.45518,0,0,0,5.2882,5.4385,5.4385,5.2882,-29.914,1.1494e-08,-16.114,66.044,-1.3541e-07,0.51898
1.69,8.9291,-6.8257e-09,1.5892,-7.005e-10,-0.49323,3.1949e-11,0.8699,6.2235,-4.319e-10,2.8175,-6.5275e-10,-1.611,-9.6072e-10,-15.359,2.125e-08,-0.61628,0,0,0,5.341,5.4879,5.4879,5.341,-29.244,1.0132e-08,-16.104,67.869,-1.3698e-07,1.4384
1.7,8.9906,-6.8289e-09,1.6174,-7.0964e-10,-0.50011,4.7599e-11,0.86596,6.0684,-2.1892e-10,2.8106,-6.296e-10,-1.5611,-9.6527e-10,-15.648,2.1344e-08,-0.77723,0,0,0,5.3934,5.5368,5.5368,5.3934,-28.556,8.7545e-09,-16.085,69.659,-1.3846e-07,2.3585
