t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
6.6,-0.54872,-6.1326,0.45134,-0.38618,0.087779,0.16914,0.90252,9.5525,4.321,-1.1674,-0.76636,-1.8877,-0.87847,0.58361,15.253,4.597,0,0,0,6.3029,6.3903,6.2466,6.4543,-42.753,0.62451,0.40488,-0.27463,-70.655,-23.299
6.61,-0.45318,-6.0886,0.43989,-0.38781,0.07947,0.17513,0.90145,9.5562,4.4736,-1.1214,-0.76075,-1.8898,-0.87814,0.15609,15.255,4.5998,0,0,0,6.2998,6.3903,6.2464,6.4533,-42.746,-0.08222,0.17329,1.7052,-70.685,-23.018
6.62,-0.35761,-6.0431,0.42891,-0.38937,0.07116,0.18113,0.90029,9.5556,4.6261,-1.0754,-0.75491,-1.8913,-0.87773,-0.27125,15.251,4.6004,0,0,0,6.2972,6.3909,6.2469,6.4528,-42.719,-0.78909,-0.055432,3.687,-70.684,-22.726
6.63,-0.26208,-5.9961,0.41839,-0.39086,0.062854,0.18714,0.89903,9.5508,4.7786,-1.0294,-0.74886,-1.8922,-0.87725,-0.69823,15.24,4.5987,0,0,0,6.2952,6.3921,6.248,6.4529,-42.673,-1.4958,-0.28118,5.6699,-70.651,-22.423
6.64,-0.16661,-5.9476,0.40832,-0.39227,0.054555,0.19316,0.89768,9.5417,4.9309,-0.98344,-0.74259,-1.8927,-0.87668,-1.1246,15.221,4.5948,0,0,0,6.2938,6.3939,6.2498,6.4536,-42.606,-2.202,-0.50385,7.653,-70.587,-22.11
6.65,-0.071258,-5.8975,0.39872,-0.39362,0.046268,0.19917,0.89625,9.5283,5.083,-0.93752,-0.73611,-1.8926,-0.87604,-1.5503,15.196,4.5887,0,0,0,6.2931,6.3963,6.2522,6.4549,-42.519,-2.9074,-0.72334,9.6352,-70.492,-21.787
6.66,0.023941,-5.8459,0.38957,-0.39488,0.037995,0.2052,0.89472,9.5107,5.2348,-0.89167,-0.72941,-1.8919,-0.87533,-1.975,15.163,4.5804,0,0,0,6.293,6.3993,6.2552,6.4568,-42.413,-3.6117,-0.93955,11.616,-70.367,-21.454
6.67,0.11894,-5.7928,0.38088,-0.39608,0.029742,0.21122,0.8931,9.4888,5.3862,-0.84592,-0.72251,-1.8907,-0.87453,-2.3985,15.123,4.5699,0,0,0,6.2935,6.4028,6.2589,6.4592,-42.287,-4.3147,-1.1524,13.593,-70.211,-21.112
6.68,0.2137,-5.7382,0.37265,-0.3972,0.021512,0.21724,0.89139,9.4627,5.5372,-0.80028,-0.71539,-1.889,-0.87366,-2.8206,15.077,4.5573,0,0,0,6.2946,6.407,6.2631,6.4621,-42.141,-5.0159,-1.3618,15.567,-70.026,-20.761
6.69,0.30818,-5.682,0.36488,-0.39824,0.013308,0.22327,0.88959,9.4324,5.6877,-0.75478,-0.70807,-1.8867,-0.87271,-3.2412,15.023,4.5427,0,0,0,6.2964,6.4116,6.268,6.4656,-41.976,-5.7151,-1.5676,17.537,-69.811,-20.401
6.7,0.40234,-5.6244,0.35756,-0.39922,0.0051347,0.22929,0.88771,9.3979,5.8377,-0.70944,-0.70055,-1.8839,-0.87169,-3.6601,14.962,4.526,0,0,0,6.2988,6.4169,6.2734,6.4697,-41.791,-6.412,-1.7697,19.501,-69.567,-20.033
6.71,0.49613,-5.5653,0.35069,-0.40012,-0.0030048,0.23531,0.88574,9.3592,5.9869,-0.66427,-0.69283,-1.8806,-0.87059,-4.077,14.895,4.5073,0,0,0,6.3018,6.4226,6.2794,6.4743,-41.586,-7.1063,-1.9682,21.458,-69.295,-19.656
6.72,0.58951,-5.5047,0.34427,-0.40094,-0.011107,0.24132,0.88368,9.3164,6.1355,-0.6193,-0.68492,-1.8769,-0.86943,-4.4917,14.82,4.4866,0,0,0,6.3054,6.4289,6.2859,6.4794,-41.361,-7.7978,-2.1629,23.408,-68.994,-19.273
6.73,0.68244,-5.4426,0.3383,-0.4017,-0.019168,0.24733,0.88153,9.2694,6.2833,-0.57454,-0.67681,-1.8726,-0.86821,-4.9041,14.739,4.4641,0,0,0,6.3096,6.4357,6.293,6.4849,-41.118,-8.4861,-2.3536,25.35,-68.664,-18.881
6.74,0.77488,-5.379,0.33278,-0.40238,-0.027185,0.25333,0.87931,9.2183,6.4303,-0.53002,-0.66851,-1.8679,-0.86692,-5.314,14.651,4.4396,0,0,0,6.3144,6.443,6.3005,6.491,-40.855,-9.171,-2.5405,27.282,-68.307,-18.483
6.75,0.86679,-5.314,0.3277,-0.40299,-0.035155,0.25932,0.87699,9.1631,6.5763,-0.48576,-0.66003,-1.8628,-0.86558,-5.7212,14.555,4.4133,0,0,0,6.3197,6.4507,6.3085,6.4975,-40.572,-9.8522,-2.7233,29.203,-67.923,-18.078
6.76,0.95813,-5.2475,0.32306,-0.40353,-0.043074,0.2653,0.8746,9.1039,6.7214,-0.44176,-0.65138,-1.8572,-0.86419,-6.1254,14.454,4.3851,0,0,0,6.3256,6.4589,6.317,6.5045,-40.27,-10.529,-2.902,31.114,-67.512,-17.666
6.77,1.0489,-5.1796,0.31886,-0.40399,-0.05094,0.27126,0.87213,9.0406,6.8654,-0.39806,-0.64254,-1.8512,-0.86275,-6.5265,14.345,4.3552,0,0,0,6.3321,6.4676,6.3259,6.5119,-39.95,-11.202,-3.0766,33.012,-67.073,-17.249
6.78,1.1389,-5.1102,0.3151,-0.40439,-0.05875,0.27722,0.86958,8.9734,7.0082,-0.35466,-0.63354,-1.8449,-0.86126,-6.9243,14.23,4.3236,0,0,0,6.3391,6.4766,6.3351,6.5196,-39.61,-11.871,-3.247,34.897,-66.609,-16.826
6.79,1.2283,-5.0394,0.31177,-0.40471,-0.066501,0.28316,0.86695,8.9021,7.1499,-0.31159,-0.62437,-1.8382,-0.85975,-7.3187,14.107,4.2903,0,0,0,6.3466,6.4861,6.3448,6.5278,-39.252,-12.534,-3.4131,36.768,-66.118,-16.397
6.8,1.317,-4.9672,0.30887,-0.40497,-0.074192,0.28909,0.86425,8.827,7.2904,-0.26886,-0.61505,-1.8312,-0.8582,-7.7093,13.979,4.2554,0,0,0,6.3545,6.4959,6.3547,6.5363,-38.875,-13.193,-3.5749,38.624,-65.601,-15.963
6.81,1.4048,-4.8936,0.30639,-0.40515,-0.081818,0.295,0.86147,8.748,7.4295,-0.22649,-0.60557,-1.8238,-0.85663,-8.0961,13.844,4.2188,0,0,0,6.363,6.506,6.365,6.5451,-38.48,-13.846,-3.7323,40.464,-65.059,-15.525
6.82,1.4919,-4.8186,0.30434,-0.40527,-0.089379,0.30089,0.85862,8.6651,7.5672,-0.18449,-0.59594,-1.8162,-0.85504,-8.4788,13.702,4.1807,0,0,0,6.3718,6.5165,6.3756,6.5542,-38.066,-14.494,-3.8854,42.287,-64.492,-15.082
6.83,1.5781,-4.7423,0.3027,-0.40532,-0.096872,0.30677,0.8557,8.5784,7.7035,-0.14288,-0.58617,-1.8083,-0.85344,-8.8574,13.554,4.1411,0,0,0,6.3811,6.5272,6.3863,6.5636,-37.634,-15.136,-4.0339,44.092,-63.901,-14.635
6.84,1.6635,-4.6645,0.30148,-0.4053,-0.1043,0.31263,0.85271,8.488,7.8383,-0.10167,-0.57625,-1.8002,-0.85184,-9.2315,13.399,4.1001,0,0,0,6.3907,6.5382,6.3973,6.5732,-37.184,-15.772,-4.178,45.878,-63.284,-14.184
6.85,1.7479,-4.5855,0.30067,-0.40522,-0.11165,0.31846,0.84966,8.3938,7.9715,-0.060885,-0.56621,-1.792,-0.85024,-9.601,13.238,4.0576,0,0,0,6.4007,6.5495,6.4085,6.5831,-36.716,-16.402,-4.3176,47.644,-62.644,-13.73
6.86,1.8313,-4.5051,0.30026,-0.40507,-0.11893,0.32428,0.84653,8.2959,8.103,-0.020527,-0.55604,-1.7835,-0.84865,-9.9657,13.071,4.0137,0,0,0,6.411,6.5609,6.4198,6.5931,-36.231,-17.025,-4.4526,49.389,-61.98,-13.273
6.87,1.9138,-4.4234,0.30025,-0.40485,-0.12613,0.33008,0.84335,8.1945,8.2329,0.019385,-0.54574,-1.7749,-0.84709,-10.326,12.898,3.9685,0,0,0,6.4215,6.5725,6.4311,6.6033,-35.729,-17.641,-4.5831,51.113,-61.293,-12.813
6.88,1.9952,-4.3405,0.30065,-0.40457,-0.13326,0.33585,0.8401,8.0895,8.361,0.058839,-0.53533,-1.7662,-0.84555,-10.68,12.718,3.9221,0,0,0,6.4324,6.5842,6.4426,6.6135,-35.209,-18.251,-4.7089,52.814,-60.582,-12.35
6.89,2.0756,-4.2562,0.30143,-0.40422,-0.14032,0.3416,0.83679,7.9809,8.4872,0.097823,-0.5248,-1.7574,-0.84405,-11.03,12.533,3.8744,0,0,0,6.4434,6.5961,6.4541,6.6239,-34.672,-18.853,-4.8301,54.491,-59.849,-11.885
6.9,2.1548,-4.1707,0.3026,-0.40381,-0.14729,0.34733,0.83343,7.8689,8.6116,0.13632,-0.51417,-1.7485,-0.84259,-11.374,12.341,3.8255,0,0,0,6.4546,6.608,6.4656,6.6343,-34.119,-19.448,-4.9466,56.144,-59.094,-11.419
6.91,2.2329,-4.084,0.30415,-0.40334,-0.15419,0.35303,0.83,7.7534,8.734,0.17433,-0.50344,-1.7396,-0.84118,-11.712,12.144,3.7755,0,0,0,6.466,6.6199,6.477,6.6447,-33.55,-20.035,-5.0584,57.771,-58.316,-10.951
6.92,2.3099,-3.9961,0.30608,-0.40281,-0.16101,0.35871,0.82653,7.6347,8.8545,0.21183,-0.49261,-1.7307,-0.83983,-12.045,11.941,3.7243,0,0,0,6.4774,6.6319,6.4883,6.6551,-32.964,-20.614,-5.1656,59.372,-57.517,-10.482
6.93,2.3856,-3.9069,0.30839,-0.40221,-0.16775,0.36437,0.82299,7.5126,8.9728,0.24881,-0.48169,-1.7219,-0.83855,-12.371,11.732,3.6722,0,0,0,6.489,6.6438,6.4996,6.6655,-32.362,-21.185,-5.2681,60.945,-56.696,-10.012
6.94,2.4601,-3.8166,0.31106,-0.40155,-0.1744,0.37001,0.81941,7.3873,9.0891,0.28527,-0.47068,-1.713,-0.83735,-12.692,11.517,3.619,0,0,0,6.5005,6.6557,6.5107,6.6758,-31.745,-21.748,-5.3658,62.49,-55.854,-9.5414
6.95,2.5333,-3.7251,0.31409,-0.40083,-0.18098,0.37561,0.81578,7.2588,9.2032,0.32119,-0.45959,-1.7043,-0.83623,-13.006,11.297,3.5649,0,0,0,6.5121,6.6675,6.5216,6.686,-31.113,-22.302,-5.4589,64.006,-54.992,-9.0708
6.96,2.6053,-3.6326,0.31748,-0.40005,-0.18748,0.3812,0.81209,7.1272,9.315,0.35656,-0.44842,-1.6957,-0.8352,-13.314,11.071,3.5098,0,0,0,6.5237,6.6792,6.5323,6.696,-30.465,-22.847,-5.5472,65.491,-54.109,-8.6004
6.97,2.6759,-3.5389,0.32122,-0.39921,-0.1939,0.38676,0.80836,6.9925,9.4246,0.39138,-0.43718,-1.6871,-0.83428,-13.615,10.84,3.4539,0,0,0,6.5352,6.6907,6.5427,6.7059,-29.803,-23.384,-5.6309,66.945,-53.206,-8.1305
6.98,2.7451,-3.4441,0.32531,-0.39831,-0.20024,0.3923,0.80459,6.8549,9.5318,0.42564,-0.42586,-1.6788,-0.83346,-13.91,10.603,3.3972,0,0,0,6.5465,6.7021,6.5529,6.7155,-29.126,-23.911,-5.7099,68.367,-52.284,-7.6614
6.99,2.813,-3.3482,0.32973,-0.39735,-0.2065,0.39781,0.80076,6.7143,9.6366,0.45932,-0.41449,-1.6706,-0.83275,-14.198,10.362,3.3398,0,0,0,6.5577,6.7132,6.5627,6.7249,-28.436,-24.43,-5.7841,69.756,-51.342,-7.1935
7,2.8794,-3.2513,0.33449,-0.39633,-0.21268,0.4033,0.7969,6.5709,9.739,0.49243,-0.40305,-1.6626,-0.83217,-14.479,10.115,3.2816,0,0,0,6.5688,6.7241,6.5722,6.734,-27.731,-24.938,-5.8537,71.11,-50.381,-6.7271
7.01,2.9444,-3.1535,0.33958,-0.39525,-0.21878,0.40876,0.79299,6.4248,9.8389,0.52495,-0.39156,-1.6548,-0.83173,-14.752,9.863,3.2227,0,0,0,6.5796,6.7347,6.5813,6.7429,-27.014,-25.437,-5.9187,72.43,-49.402,-6.2624
7.02,3.0079,-3.0546,0.34499,-0.39411,-0.2248,0.4142,0.78904,6.2759,9.9362,0.55688,-0.38001,-1.6473,-0.83142,-15.019,9.6061,3.1632,0,0,0,6.5902,6.745,6.59,6.7513,-26.283,-25.926,-5.979,73.713,-48.404,-5.7999
7.03,3.0699,-2.9547,0.35071,-0.39291,-0.23074,0.41962,0.78505,6.1244,10.031,0.58822,-0.36841,-1.64,-0.83126,-15.278,9.3445,3.1031,0,0,0,6.6005,6.755,6.5983,6.7595,-25.539,-26.405,-6.0347,74.96,-47.388,-5.3399
7.04,3.1304,-2.854,0.35675,-0.39166,-0.23661,0.42501,0.78102,5.9704,10.123,0.61894,-0.35677,-1.633,-0.83125,-15.53,9.0781,3.0425,0,0,0,6.6105,6.7647,6.6061,6.7672,-24.784,-26.874,-6.0858,76.169,-46.354,-4.8826
7.05,3.1893,-2.7523,0.36309,-0.39034,-0.24239,0.43039,0.77695,5.8139,10.213,0.64907,-0.34509,-1.6264,-0.83141,-15.774,8.807,2.9814,0,0,0,6.6201,6.7739,6.6133,6.7745,-24.016,-27.332,-6.1323,77.338,-45.304,-4.4285
7.06,3.2466,-2.6497,0.36973,-0.38896,-0.24811,0.43574,0.77284,5.6549,10.299,0.67857,-0.33337,-1.62,-0.83173,-16.01,8.5315,2.9199,0,0,0,6.6294,6.7828,6.6201,6.7814,-23.237,-27.78,-6.1744,78.468,-44.236,-3.9778
7.07,3.3024,-2.5463,0.37666,-0.38753,-0.25375,0.44107,0.7687,5.4937,10.383,0.70746,-0.32161,-1.614,-0.83223,-16.238,8.2515,2.858,0,0,0,6.6382,6.7912,6.6263,6.7878,-22.447,-28.217,-6.2119,79.558,-43.151,-3.531
7.08,3.3565,-2.4421,0.38388,-0.38603,-0.25931,0.44638,0.76452,5.3302,10.464,0.73573,-0.30982,-1.6083,-0.83291,-16.459,7.9672,2.7957,0,0,0,6.6467,6.7991,6.6319,6.7937,-21.646,-28.643,-6.245,80.605,-42.05,-3.0882
7.09,3.409,-2.337,0.39137,-0.38448,-0.2648,0.45166,0.7603,5.1645,10.542,0.76337,-0.29799,-1.603,-0.83378,-16.671,7.6786,2.7331,0,0,0,6.6546,6.8066,6.637,6.7991,-20.835,-29.058,-6.2737,81.61,-40.933,-2.6498
7.1,3.4598,-2.2312,0.39914,-0.38286,-0.27023,0.45693,0.75605,4.9968,10.618,0.79039,-0.28615,-1.5981,-0.83485,-16.875,7.386,2.6702,0,0,0,6.6621,6.8135,6.6414,6.8039,-20.014,-29.462,-6.298,82.571,-39.801,-2.2162
7.11,3.5089,-2.1247,0.40718,-0.38119,-0.27557,0.46218,0.75176,4.8271,10.69,0.81678,-0.27428,-1.5936,-0.83611,-17.071,7.0894,2.6071,0,0,0,6.669,6.82,6.6452,6.8082,-19.184,-29.854,-6.318,83.488,-38.653,-1.7877
7.12,3.5563,-2.0174,0.41548,-0.37945,-0.28085,0.46742,0.74743,4.6554,10.76,0.84253,-0.26239,-1.5895,-0.83758,-17.259,6.789,2.5439,0,0,0,6.6755,6.8259,6.6484,6.812,-18.344,-30.235,-6.3338,84.359,-37.49,-1.3646
7.13,3.602,-1.9095,0.42403,-0.37766,-0.28607,0.47263,0.74308,4.4819,10.826,0.86765,-0.25048,-1.5858,-0.83927,-17.438,6.4848,2.4805,0,0,0,6.6813,6.8312,6.6508,6.8151,-17.497,-30.604,-6.3453,85.184,-36.313,-0.94727
7.14,3.6459,-1.8009,0.43283,-0.3758,-0.29121,0.47783,0.73868,4.3067,10.889,0.89214,-0.23856,-1.5826,-0.84117,-17.609,6.177,2.417,0,0,0,6.6866,6.8359,6.6526,6.8176,-16.641,-30.961,-6.3528,85.962,-35.121,-0.536
7.15,3.6881,-1.6917,0.44187,-0.37388,-0.29629,0.48301,0.73426,4.1297,10.949,0.91599,-0.22663,-1.5798,-0.84329,-17.771,5.8656,2.3534,0,0,0,6.6913,6.8401,6.6537,6.8195,-15.778,-31.306,-6.3561,86.691,-33.916,-0.13114
7.16,3.7285,-1.582,0.45115,-0.37189,-0.3013,0.48817,0.72979,3.9513,11.007,0.93921,-0.2147,-1.5774,-0.84564,-17.925,5.5509,2.2899,0,0,0,6.6953,6.8437,6.6541,6.8208,-14.907,-31.639,-6.3554,87.37,-32.696,0.267
7.17,3.7671,-1.4716,0.46065,-0.36985,-0.30625,0.49332,0.7253,3.7713,11.06,0.96179,-0.20275,-1.5756,-0.84822,-18.069,5.2329,2.2263,0,0,0,6.6987,6.8466,6.6538,6.8214,-14.03,-31.96,-6.3508,88,-31.464,0.65808
7.18,3.804,-1.3608,0.47038,-0.36774,-0.31114,0.49846,0.72076,3.5899,11.111,0.98374,-0.19081,-1.5742,-0.85104,-18.205,4.9117,2.1629,0,0,0,6.7015,6.8489,6.6527,6.8213,-13.147,-32.268,-6.3423,88.578,-30.218,1.0418
7.19,3.8389,-1.2494,0.48032,-0.36556,-0.31597,0.50358,0.71619,3.4072,11.159,1.005,-0.17887,-1.5733,-0.8541,-18.332,4.5876,2.0995,0,0,0,6.7036,6.8506,6.651,6.8206,-12.259,-32.564,-6.33,89.104,-28.96,1.4178
7.2,3.8721,-1.1376,0.49048,-0.36332,-0.32073,0.50869,0.71159,3.2233,11.203,1.0257,-0.16694,-1.5729,-0.85739,-18.45,4.2605,2.0363,0,0,0,6.7051,6.8516,6.6485,6.8193,-11.366,-32.847,-6.3139,89.577,-27.69,1.7857
7.21,3.9034,-1.0254,0.50084,-0.36101,-0.32544,0.51379,0.70695,3.0382,11.244,1.0458,-0.15502,-1.573,-0.86094,-18.559,3.9307,1.9732,0,0,0,6.7058,6.852,6.6453,6.8173,-10.468,-33.118,-6.2943,89.996,-26.407,2.1453
7.22,3.9329,-0.91272,0.51139,-0.35864,-0.33009,0.51887,0.70227,2.8521,11.282,1.0652,-0.14312,-1.5735,-0.86473,-18.66,3.5982,1.9104,0,0,0,6.7059,6.8517,6.6413,6.8146,-9.5658,-33.376,-6.2711,90.36,-25.113,2.4961
7.23,3.9604,-0.79973,0.52214,-0.3562,-0.33469,0.52395,0.69756,2.6651,11.316,1.084,-0.13124,-1.5746,-0.86877,-18.751,3.2632,1.8478,0,0,0,6.7053,6.8508,6.6367,6.8112,-8.6606,-33.62,-6.2444,90.667,-23.808,2.838
7.24,3.9862,-0.68642,0.53307,-0.35369,-0.33923,0.52901,0.6928,2.4771,11.347,1.1022,-0.11938,-1.5762,-0.87305,-18.833,2.9258,1.7855,0,0,0,6.704,6.8493,6.6313,6.8072,-7.7526,-33.852,-6.2143,90.918,-22.492,3.1705
7.25,4.01,-0.57281,0.54418,-0.35111,-0.34372,0.53407,0.68801,2.2884,11.374,1.1197,-0.10755,-1.5783,-0.87759,-18.906,2.5862,1.7235,0,0,0,6.702,6.8471,6.6253,6.8025,-6.8424,-34.07,-6.181,91.112,-21.165,3.4933
7.26,4.0319,-0.45894,0.55546,-0.34846,-0.34815,0.53911,0.68318,2.0991,11.399,1.1366,-0.095757,-1.5809,-0.88238,-18.97,2.2445,1.6619,0,0,0,6.6993,6.8442,6.6185,6.7972,-5.9306,-34.275,-6.1445,91.247,-19.828,3.8063
7.27,4.052,-0.34485,0.56691,-0.34574,-0.35253,0.54414,0.6783,1.9091,11.419,1.1529,-0.084006,-1.584,-0.88742,-19.024,1.9007,1.6007,0,0,0,6.6959,6.8407,6.6111,6.7912,-5.0177,-34.466,-6.1049,91.325,-18.481,4.1096
7.28,4.0701,-0.23057,0.57852,-0.34294,-0.35686,0.54917,0.67339,1.7186,11.437,1.1686,-0.0723,-1.5876,-0.89271,-19.07,1.5552,1.5398,0,0,0,6.6918,6.8366,6.6031,6.7846,-4.1043,-34.644,-6.0623,91.347,-17.125,4.4033
7.29,4.0863,-0.11613,0.59028,-0.34008,-0.36115,0.55418,0.66843,1.5277,11.45,1.1837,-0.060647,-1.5918,-0.89824,-19.107,1.2079,1.4794,0,0,0,6.6871,6.8318,6.5943,6.7775,-3.1909,-34.809,-6.0169,91.313,-15.761,4.6875
7.3,4.1007,-0.0015702,0.60219,-0.33714,-0.36538,0.55919,0.66343,1.3365,11.461,1.1982,-0.049049,-1.5964,-0.90402,-19.134,0.85905,1.4195,0,0,0,6.6816,6.8265,6.585,6.7697,-2.2782,-34.96,-5.9686,91.225,-14.388,4.9623
7.31,4.1131,0.11307,0.61424,-0.33412,-0.36957,0.56419,0.65838,1.1451,11.468,1.2121,-0.037514,-1.6015,-0.91004,-19.152,0.50875,1.3601,0,0,0,6.6755,6.8205,6.5751,6.7613,-1.3666,-35.097,-5.9177,91.083,-13.007,5.2278
7.32,4.1236,0.22777,0.62643,-0.33103,-0.37372,0.56918,0.65329,0.95349,11.471,1.2254,-0.026044,-1.607,-0.9163,-19.161,0.15716,1.3012,0,0,0,6.6687,6.814,6.5646,6.7524,-0.45672,-35.22,-5.8641,90.889,-11.619,5.484
7.33,4.1321,0.34248,0.63875,-0.32786,-0.37781,0.57416,0.64815,0.76187,11.471,1.2382,-0.014647,-1.6131,-0.92278,-19.161,-0.1956,1.2428,0,0,0,6.6613,6.8069,6.5536,6.743,0.45098,-35.329,-5.808,90.642,-10.224,5.7312
7.34,4.1388,0.45717,0.65119,-0.32462,-0.38187,0.57914,0.64296,0.57029,11.467,1.2503,-0.0033251,-1.6196,-0.92949,-19.152,-0.54937,1.185,0,0,0,6.6532,6.7993,6.5421,6.7331,1.356,-35.424,-5.7495,90.345,-8.823,5.9693
7.35,4.1435,0.57181,0.66375,-0.32129,-0.38588,0.5841,0.63773,0.37886,11.46,1.2619,0.0079148,-1.6265,-0.93642,-19.134,-0.90403,1.1278,0,0,0,6.6446,6.7911,6.5301,6.7226,2.2577,-35.505,-5.6887,89.997,-7.4159,6.1986
7.36,4.1464,0.68635,0.67643,-0.31789,-0.38984,0.58906,0.63244,0.18764,11.449,1.2728,0.019068,-1.6339,-0.94357,-19.107,-1.2594,1.0712,0,0,0,6.6353,6.7825,6.5177,6.7118,3.1557,-35.573,-5.6256,89.6,-6.0034,6.419
7.37,4.1473,0.80077,0.68921,-0.3144,-0.39377,0.59401,0.6271,-0.0032559,11.434,1.2833,0.03013,-1.6417,-0.95091,-19.071,-1.6154,1.0153,0,0,0,6.6255,6.7734,6.5048,6.7005,4.0495,-35.626,-5.5603,89.154,-4.5859,6.6307
7.38,4.1463,0.91503,0.70209,-0.31084,-0.39765,0.59894,0.62171,-0.19375,11.417,1.2932,0.041095,-1.6499,-0.95845,-19.026,-1.9719,0.96004,0,0,0,6.6151,6.7638,6.4916,6.6889,4.9386,-35.664,-5.493,88.66,-3.164,6.8338
7.39,4.1434,1.0291,0.71507,-0.30719,-0.40149,0.60387,0.61626,-0.38375,11.395,1.3025,0.051957,-1.6584,-0.96617,-18.972,-2.3287,0.90545,0,0,0,6.6042,6.7539,6.4781,6.6768,5.8226,-35.689,-5.4237,88.12,-1.7382,7.0283
7.4,4.1386,1.1429,0.72814,-0.30346,-0.40529,0.60879,0.61076,-0.57316,11.37,1.3113,0.062712,-1.6674,-0.97407,-18.91,-2.6856,0.85157,0,0,0,6.5928,6.7435,6.4643,6.6645,6.7009,-35.699,-5.3524,87.534,-0.30884,7.2145
7.41,4.132,1.2565,0.74129,-0.29965,-0.40905,0.61369,0.6052,-0.76191,11.341,1.3195,0.073353,-1.6766,-0.98213,-18.838,-3.0426,0.79841,0,0,0,6.581,6.7328,6.4502,6.6519,7.5731,-35.695,-5.2794,86.903,1.1235,7.3923
7.42,4.1234,1.3697,0.75453,-0.29575,-0.41277,0.61859,0.59958,-0.9499,11.309,1.3272,0.083875,-1.6862,-0.99034,-18.758,-3.3995,0.74599,0,0,0,6.5686,6.7217,6.436,6.639,8.4388,-35.677,-5.2046,86.227,2.5584,7.5619
7.43,4.113,1.4826,0.76784,-0.29177,-0.41645,0.62347,0.5939,-1.137,11.273,1.3344,0.094272,-1.6961,-0.99869,-18.67,-3.7561,0.69433,0,0,0,6.5559,6.7103,6.4216,6.626,9.2975,-35.644,-5.1282,85.508,3.9953,7.7235
7.44,4.1007,1.5952,0.78121,-0.28771,-0.42009,0.62833,0.58817,-1.3233,11.234,1.3411,0.10454,-1.7063,-1.0072,-18.572,-4.1123,0.64343,0,0,0,6.5428,6.6987,6.407,6.6127,10.149,-35.597,-5.0502,84.747,5.4338,7.8769
7.45,4.0865,1.7073,0.79466,-0.28356,-0.42369,0.63319,0.58237,-1.5085,11.191,1.3473,0.11467,-1.7167,-1.0157,-18.467,-4.468,0.59333,0,0,0,6.5294,6.6868,6.3925,6.5994,10.992,-35.535,-4.9707,83.944,6.8734,8.0225
7.46,4.0705,1.819,0.80816,-0.27932,-0.42725,0.63802,0.57651,-1.6926,11.145,1.353,0.12465,-1.7273,-1.0244,-18.352,-4.823,0.54402,0,0,0,6.5156,6.6748,6.3779,6.5859,11.828,-35.459,-4.8898,83.1,8.3136,8.1603
7.47,4.0526,1.9302,0.82171,-0.275,-0.43078,0.64284,0.57058,-1.8755,11.095,1.3582,0.13448,-1.7381,-1.0332,-18.23,-5.1771,0.49554,0,0,0,6.5015,6.6625,6.3634,6.5724,12.654,-35.369,-4.8075,82.216,9.7539,8.2903
7.48,4.033,2.0409,0.83532,-0.2706,-0.43425,0.64764,0.56459,-2.0571,11.041,1.3629,0.14416,-1.749,-1.042,-18.099,-5.5303,0.44788,0,0,0,6.4872,6.6502,6.3489,6.559,13.472,-35.264,-4.724,81.294,11.194,8.4127
7.49,4.0115,2.151,0.84897,-0.26611,-0.43769,0.65242,0.55854,-2.2374,10.984,1.3672,0.15367,-1.7601,-1.0508,-17.961,-5.8823,0.40106,0,0,0,6.4728,6.6377,6.3346,6.5455,14.28,-35.145,-4.6393,80.332,12.633,8.5276
7.5,3.9882,2.2606,0.86266,-0.26153,-0.44109,0.65717,0.55242,-2.4163,10.923,1.3709,0.16302,-1.7712,-1.0597,-17.814,-6.2331,0.3551,0,0,0,6.4581,6.6252,6.3205,6.5321,15.078,-35.011,-4.5534,79.334,14.071,8.6351
7.51,3.9632,2.3695,0.87639,-0.25687,-0.44445,0.6619,0.54623,-2.5937,10.859,1.3743,0.17218,-1.7824,-1.0685,-17.659,-6.5825,0.31,0,0,0,6.4433,6.6126,6.3067,6.5189,15.866,-34.864,-4.4666,78.299,15.507,8.7353
7.52,3.9364,2.4777,0.89015,-0.25213,-0.44776,0.66661,0.53997,-2.7695,10.792,1.3771,0.18116,-1.7936,-1.0774,-17.497,-6.9304,0.26577,0,0,0,6.4284,6.6001,6.2932,6.5058,16.644,-34.701,-4.3788,77.228,16.941,8.8282
7.53,3.9078,2.5853,0.90393,-0.2473,-0.45103,0.67129,0.53365,-2.9436,10.721,1.3796,0.18995,-1.8048,-1.0862,-17.326,-7.2765,0.22242,0,0,0,6.4135,6.5876,6.28,6.493,17.411,-34.525,-4.29,76.123,18.372,8.914
7.54,3.8775,2.6921,0.91774,-0.24239,-0.45426,0.67594,0.52725,-3.116,10.646,1.3816,0.19854,-1.8159,-1.0949,-17.148,-7.6208,0.17997,0,0,0,6.3986,6.5753,6.2672,6.4804,18.167,-34.334,-4.2005,74.984,19.8,8.9928
