t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
3.43,6.2231,-25.658,1.729,0.13173,0.49373,0.76347,0.39495,-6.0439,10.326,-0.91891,-0.75785,-1.497,0.77228,15.042,16.535,2.3501,0,0,0,5.4265,5.389,5.4212,5.3917,-3.1288,-52.563,8.468,-184.28,-105.38,-30.024
3.44,6.1634,-25.553,1.72,0.13374,0.48834,0.7626,0.40259,-5.8936,10.489,-0.89499,-0.797,-1.5242,0.77226,15.001,16.004,2.4333,0,0,0,5.3574,5.3172,5.3532,5.3238,-4.9596,-53.603,8.167,-181.86,-102.52,-30.17
3.45,6.1052,-25.448,1.7111,0.13577,0.48271,0.76172,0.4103,-5.7439,10.646,-0.87025,-0.83836,-1.5553,0.77373,14.943,15.463,2.5134,0,0,0,5.286,5.2428,5.2829,5.2535,-6.7653,-54.613,7.8648,-179.26,-99.577,-30.279
3.46,6.0485,-25.341,1.7026,0.13782,0.47679,0.76085,0.41808,-5.5948,10.798,-0.84473,-0.88208,-1.5908,0.77672,14.866,14.912,2.5906,0,0,0,5.2124,5.1661,5.2103,5.181,-8.5442,-55.594,7.5616,-176.5,-96.548,-30.353
3.47,5.9933,-25.232,1.6943,0.1399,0.47058,0.75997,0.42594,-5.4466,10.945,-0.81845,-0.92826,-1.6307,0.78128,14.772,14.352,2.6647,0,0,0,5.1367,5.087,5.1356,5.1063,-10.295,-56.544,7.2578,-173.56,-93.439,-30.392
3.48,5.9396,-25.122,1.6862,0.14203,0.46404,0.7591,0.43389,-5.2995,11.085,-0.79145,-0.97706,-1.6753,0.78743,14.66,13.782,2.7357,0,0,0,5.0591,5.0059,5.059,5.0296,-12.015,-57.462,6.9539,-170.47,-90.251,-30.397
3.49,5.8873,-25.01,1.6784,0.14421,0.45716,0.75822,0.44194,-5.1535,11.22,-0.76375,-1.0286,-1.7249,0.79521,14.532,13.202,2.8038,0,0,0,4.9797,4.9228,4.9807,4.9511,-13.704,-58.349,6.65,-167.23,-86.988,-30.37
3.5,5.8365,-24.897,1.6709,0.14645,0.44991,0.75734,0.45008,-5.0089,11.349,-0.73538,-1.0831,-1.7797,0.80465,14.386,12.615,2.8687,0,0,0,4.8988,4.8379,4.9008,4.871,-15.359,-59.202,6.3466,-163.83,-83.652,-30.311
3.51,5.7871,-24.783,1.6637,0.14878,0.44225,0.75645,0.45833,-4.8658,11.472,-0.70638,-1.1406,-1.84,0.81581,14.225,12.019,2.9307,0,0,0,4.8167,4.7515,4.8196,4.7895,-16.98,-60.021,6.0439,-160.29,-80.247,-30.22
3.52,5.7392,-24.668,1.6568,0.15119,0.43417,0.75554,0.46669,-4.7245,11.59,-0.67678,-1.2013,-1.906,0.8287,14.047,11.414,2.9896,0,0,0,4.7334,4.6638,4.7373,4.7068,-18.564,-60.807,5.7423,-156.61,-76.775,-30.099
3.53,5.6926,-24.551,1.6502,0.15371,0.42562,0.75462,0.47515,-4.5849,11.701,-0.6466,-1.2653,-1.9781,0.84337,13.853,10.803,3.0455,0,0,0,4.6493,4.5751,4.6542,4.6231,-20.112,-61.557,5.442,-152.8,-73.239,-29.949
3.54,5.6475,-24.434,1.6439,0.15635,0.41657,0.75368,0.48372,-4.4474,11.806,-0.61588,-1.3328,-2.0563,0.85984,13.645,10.183,3.0985,0,0,0,4.5646,4.4856,4.5704,4.5388,-21.62,-62.271,5.1434,-148.85,-69.642,-29.771
3.55,5.6037,-24.315,1.6379,0.15912,0.40698,0.75272,0.4924,-4.3121,11.904,-0.58464,-1.4039,-2.141,0.87812,13.421,9.5572,3.1484,0,0,0,4.4796,4.3956,4.4864,4.454,-23.088,-62.949,4.8467,-144.79,-65.986,-29.565
3.56,5.5612,-24.196,1.6322,0.16203,0.39682,0.75173,0.50118,-4.1791,11.997,-0.55292,-1.4787,-2.2322,0.89821,13.183,8.9245,3.1954,0,0,0,4.3946,4.3054,4.4023,4.3691,-24.515,-63.591,4.5522,-140.6,-62.275,-29.332
3.57,5.5201,-24.075,1.6268,0.16511,0.38604,0.7507,0.51005,-4.0485,12.083,-0.52074,-1.5572,-2.3301,0.92011,12.931,8.2855,3.2395,0,0,0,4.3099,4.2155,4.3185,4.2843,-25.9,-64.195,4.2601,-136.3,-58.511,-29.073
3.58,5.4802,-23.954,1.6218,0.16837,0.37461,0.74964,0.519,-3.9205,12.162,-0.48814,-1.6395,-2.4345,0.94377,12.665,7.6407,3.2806,0,0,0,4.2258,4.1263,4.2354,4.2,-27.241,-64.761,3.9708,-131.89,-54.697,-28.79
3.59,5.4417,-23.832,1.6171,0.17181,0.36247,0.74853,0.52802,-3.7952,12.236,-0.45514,-1.7257,-2.5454,0.96914,12.386,6.9904,3.3189,0,0,0,4.1427,4.0381,4.1533,4.1165,-28.537,-65.288,3.6844,-127.37,-50.836,-28.482
3.6,5.4043,-23.709,1.6127,0.17546,0.34959,0.74736,0.53708,-3.6728,12.302,-0.42177,-1.8156,-2.6625,0.99613,12.095,6.3351,3.3543,0,0,0,4.061,3.9514,4.0726,4.0342,-29.788,-65.777,3.4012,-122.76,-46.931,-28.151
3.61,5.3682,-23.586,1.6086,0.17932,0.33591,0.74614,0.54616,-3.5534,12.362,-0.38806,-1.909,-2.7852,1.0246,11.791,5.675,3.3869,0,0,0,3.981,3.8669,3.9936,3.9533,-30.992,-66.227,3.1215,-118.05,-42.984,-27.798
3.62,5.3332,-23.462,1.6049,0.1834,0.32141,0.74485,0.55521,-3.437,12.416,-0.35404,-2.0058,-2.9128,1.0544,11.475,5.0107,3.4168,0,0,0,3.9031,3.785,3.9169,3.8744,-32.149,-66.637,2.8453,-113.25,-38.998,-27.424
3.63,5.2994,-23.338,1.6015,0.18771,0.30603,0.74349,0.56422,-3.3239,12.463,-0.31974,-2.1057,-3.0442,1.0852,11.148,4.3424,3.4438,0,0,0,3.8277,3.7064,3.8427,3.7977,-33.257,-67.007,2.573,-108.37,-34.977,-27.029
3.64,5.2668,-23.213,1.5985,0.19224,0.28974,0.74205,0.57311,-3.2141,12.503,-0.28518,-2.2081,-3.1782,1.1168,10.81,3.6707,3.4682,0,0,0,3.7552,3.6317,3.7716,3.7238,-34.316,-67.336,2.3048,-103.41,-30.923,-26.615
3.65,5.2352,-23.088,1.5958,0.19699,0.27251,0.74053,0.58185,-3.1077,12.536,-0.25038,-2.3125,-3.313,1.1489,10.462,2.9958,3.49,0,0,0,3.6861,3.5616,3.7041,3.6529,-35.325,-67.625,2.0408,-98.375,-26.838,-26.181
3.66,5.2046,-22.962,1.5935,0.20196,0.25431,0.73892,0.59036,-3.0049,12.563,-0.21539,-2.4181,-3.4465,1.1809,10.104,2.3183,3.5091,0,0,0,3.6208,3.4968,3.6405,3.5857,-36.283,-67.873,1.7812,-93.272,-22.726,-25.73
3.67,5.175,-22.837,1.5915,0.20711,0.23514,0.73723,0.59858,-2.9057,12.582,-0.18021,-2.5241,-3.5764,1.2125,9.7362,1.6385,3.5256,0,0,0,3.5597,3.438,3.5813,3.5224,-37.19,-68.08,1.5263,-88.105,-18.59,-25.262
3.68,5.1465,-22.711,1.5899,0.21242,0.21499,0.73546,0.60643,-2.8102,12.595,-0.14488,-2.6293,-3.6997,1.2431,9.36,0.95686,3.5396,0,0,0,3.5032,3.386,3.527,3.4637,-38.045,-68.245,1.276,-82.879,-14.432,-24.778
3.69,5.1188,-22.585,1.5886,0.21785,0.19387,0.73361,0.61382,-2.7185,12.601,-0.10943,-2.7326,-3.8133,1.272,8.9755,0.27376,3.5511,0,0,0,3.4518,3.3413,3.4779,3.4101,-38.847,-68.368,1.0308,-77.6,-10.254,-24.279
3.7,5.0921,-22.459,1.5877,0.22336,0.17182,0.73168,0.62067,-2.6307,12.601,-0.073867,-2.8327,-3.914,1.2987,8.5832,-0.41037,3.5602,0,0,0,3.4059,3.3046,3.4346,3.3619,-39.597,-68.45,0.79052,-72.272,-6.061,-23.765
3.71,5.0662,-22.333,1.5872,0.22888,0.14888,0.72971,0.62688,-2.5469,12.593,-0.038229,-2.9281,-3.9983,1.3224,8.1837,-1.0951,3.567,0,0,0,3.3659,3.2763,3.3974,3.3199,-40.293,-68.489,0.5555,-66.901,-1.8543,-23.238
3.72,5.0411,-22.207,1.587,0.23434,0.12513,0.72769,0.63237,-2.4671,12.579,-0.0025359,-3.0172,-4.063,1.3426,7.7776,-1.78,3.5714,0,0,0,3.3323,3.2567,3.3666,3.2844,-40.935,-68.487,0.32582,-61.491,2.3628,-22.698
3.73,5.0168,-22.081,1.5871,0.23967,0.10064,0.72567,0.63705,-2.3914,12.558,0.03319,-3.0985,-4.1051,1.3586,7.3652,-2.4647,3.5735,0,0,0,3.3055,3.2462,3.3425,3.2561,-41.522,-68.442,0.10159,-56.048,6.5876,-22.146
3.74,4.9933,-21.956,1.5876,0.24479,0.075521,0.72366,0.64085,-2.3198,12.53,0.068927,-3.1706,-4.1221,1.37,6.9473,-3.1487,3.5734,0,0,0,3.2858,3.2446,3.3253,3.2354,-42.056,-68.355,-0.11707,-50.577,10.817,-21.584
3.75,4.9704,-21.831,1.5885,0.24959,0.049899,0.7217,0.64371,-2.2524,12.495,0.10465,-3.2322,-4.1122,1.3764,6.5243,-3.8317,3.5712,0,0,0,3.2737,3.2519,3.3154,3.2228,-42.534,-68.226,-0.33006,-45.082,15.049,-21.012
3.76,4.9482,-21.706,1.5897,0.254,0.023905,0.71983,0.64557,-2.1893,12.453,0.14034,-3.282,-4.0746,1.3773,6.0968,-4.5131,3.5668,0,0,0,3.2694,3.2679,3.3128,3.2186,-42.957,-68.054,-0.53728,-39.569,19.28,-20.43
3.77,4.9266,-21.582,1.5913,0.25793,-0.0023152,0.71808,0.6464,-2.1305,12.404,0.17598,-3.3191,-4.0092,1.3728,5.6653,-5.1926,3.5604,0,0,0,3.2732,3.2921,3.3176,3.2231,-43.325,-67.84,-0.73864,-34.042,23.507,-19.841
3.78,4.9056,-21.458,1.5932,0.26129,-0.028614,0.71649,0.64618,-2.076,12.349,0.21155,-3.3429,-3.9171,1.3628,5.2305,-5.8697,3.5521,0,0,0,3.2853,3.3239,3.3298,3.2364,-43.638,-67.584,-0.93408,-28.508,27.728,-19.244
3.79,4.8851,-21.335,1.5955,0.26401,-0.054843,0.7151,0.64493,-2.0259,12.287,0.24702,-3.353,-3.8,1.3476,4.7928,-6.5441,3.5418,0,0,0,3.3057,3.363,3.3495,3.2586,-43.895,-67.286,-1.1235,-22.971,31.94,-18.641
3.8,4.8651,-21.212,1.5982,0.26603,-0.080858,0.71393,0.64265,-1.9802,12.218,0.28237,-3.3494,-3.6608,1.3273,4.3528,-7.2153,3.5296,0,0,0,3.3343,3.4086,3.3765,3.2896,-44.097,-66.945,-1.3069,-17.435,36.14,-18.033
3.81,4.8455,-21.09,1.6012,0.2673,-0.10652,0.713,0.6394,-1.9389,12.143,0.3176,-3.3324,-3.5026,1.3025,3.911,-7.8829,3.5157,0,0,0,3.3711,3.4603,3.4107,3.3291,-44.244,-66.563,-1.4841,-11.907,40.324,-17.419
3.82,4.8263,-20.969,1.6045,0.2678,-0.13171,0.71235,0.63522,-1.902,12.061,0.35268,-3.3024,-3.3291,1.2737,3.4681,-8.5464,3.5,0,0,0,3.4157,3.5175,3.4521,3.3768,-44.336,-66.139,-1.6553,-6.3906,44.491,-16.802
3.83,4.8074,-20.849,1.6082,0.2675,-0.15631,0.71196,0.63017,-1.8695,11.972,0.3876,-3.2603,-3.1441,1.2414,3.0245,-9.2055,3.4826,0,0,0,3.4678,3.5797,3.5002,3.4321,-44.372,-65.673,-1.8202,-0.89144,48.638,-16.183
3.84,4.7889,-20.73,1.6123,0.26641,-0.18023,0.71185,0.62435,-1.8415,11.876,0.42233,-3.2071,-2.9514,1.2061,2.5808,-9.8598,3.4636,0,0,0,3.5269,3.6464,3.5548,3.4945,-44.353,-65.166,-1.9789,4.5855,52.761,-15.561
3.85,4.7706,-20.612,1.6167,0.26454,-0.20339,0.71201,0.61781,-1.8179,11.775,0.45686,-3.1437,-2.7546,1.1686,2.1376,-10.509,3.443,0,0,0,3.5926,3.7173,3.6155,3.5634,-44.28,-64.618,-2.1314,10.035,56.858,-14.938
3.86,4.7525,-20.494,1.6214,0.26192,-0.22572,0.71243,0.61065,-1.7987,11.666,0.49118,-3.0714,-2.557,1.1293,1.6954,-11.152,3.421,0,0,0,3.6643,3.792,3.6821,3.6382,-44.153,-64.029,-2.2777,15.452,60.927,-14.315
3.87,4.7346,-20.378,1.6265,0.25858,-0.24718,0.71308,0.60296,-1.784,11.552,0.52528,-2.9914,-2.3615,1.0887,1.2547,-11.789,3.3975,0,0,0,3.7415,3.8702,3.754,3.7182,-43.971,-63.399,-2.4177,20.832,64.963,-13.692
3.88,4.7168,-20.263,1.6319,0.25458,-0.26772,0.71394,0.59481,-1.7736,11.431,0.55913,-2.905,-2.1706,1.0474,0.81613,-12.42,3.3726,0,0,0,3.8235,3.9515,3.8307,3.8028,-43.736,-62.73,-2.5515,26.17,68.965,-13.071
3.89,4.6991,-20.15,1.6377,0.24997,-0.28734,0.71499,0.58629,-1.7676,11.303,0.59273,-2.8133,-1.9861,1.0056,0.38016,-13.044,3.3465,0,0,0,3.9097,4.0356,3.9119,3.8915,-43.448,-62.02,-2.6791,31.46,72.929,-12.453
3.9,4.6814,-20.037,1.6438,0.2448,-0.30601,0.7162,0.57748,-1.766,11.17,0.62605,-2.7176,-1.8098,0.96393,-0.052657,-13.66,3.3191,0,0,0,3.9997,4.1224,3.997,3.9835,-43.107,-61.271,-2.8006,36.697,76.853,-11.838
3.91,4.6638,-19.926,1.6502,0.23914,-0.32374,0.71755,0.56844,-1.7687,11.03,0.6591,-2.6188,-1.6426,0.92248,-0.48181,-14.269,3.2905,0,0,0,4.0929,4.2114,4.0856,4.0784,-42.714,-60.483,-2.9159,41.877,80.735,-11.227
3.92,4.6461,-19.817,1.6569,0.23306,-0.34054,0.71899,0.55925,-1.7756,10.884,0.69186,-2.5181,-1.4854,0.88155,-0.90677,-14.87,3.2608,0,0,0,4.1886,4.3023,4.1772,4.1757,-42.27,-59.657,-3.0251,46.994,84.57,-10.621
3.93,4.6282,-19.709,1.664,0.22662,-0.35642,0.72051,0.54997,-1.7868,10.733,0.72432,-2.4163,-1.3387,0.84132,-1.327,-15.462,3.23,0,0,0,4.2865,4.395,4.2713,4.2749,-41.775,-58.792,-3.1283,52.043,88.356,-10.021
3.94,4.6103,-19.602,1.6714,0.21988,-0.3714,0.72209,0.54064,-1.8021,10.575,0.75646,-2.3142,-1.2025,0.80194,-1.7421,-16.045,3.1982,0,0,0,4.3861,4.4891,4.3674,4.3755,-41.229,-57.89,-3.2256,57.02,92.092,-9.4274
3.95,4.5922,-19.497,1.6792,0.21289,-0.38551,0.72371,0.53132,-1.8216,10.412,0.78828,-2.2125,-1.0769,0.76351,-2.1515,-16.62,3.1655,0,0,0,4.487,4.5842,4.4652,4.4771,-40.635,-56.951,-3.3169,61.919,95.772,-8.842
3.96,4.5739,-19.394,1.6872,0.20572,-0.39878,0.72534,0.52205,-1.8452,10.243,0.81976,-2.1119,-0.96162,0.72612,-2.5546,-17.184,3.1319,0,0,0,4.5887,4.6802,4.5642,4.5794,-39.991,-55.975,-3.4024,66.735,99.396,-8.2652
3.97,4.5553,-19.292,1.6955,0.19842,-0.41125,0.72697,0.51285,-1.8727,10.068,0.85091,-2.0128,-0.85637,0.6898,-2.9511,-17.739,3.0975,0,0,0,4.6908,4.7768,4.664,4.682,-39.3,-54.963,-3.4822,71.462,102.96,-7.6978
3.98,4.5364,-19.192,1.7042,0.19102,-0.42294,0.7286,0.50376,-1.9042,9.888,0.88171,-1.9157,-0.76068,0.65457,-3.3405,-18.283,3.0623,0,0,0,4.7931,4.8735,4.7642,4.7845,-38.562,-53.916,-3.5564,76.097,106.46,-7.1409
3.99,4.5172,-19.095,1.7132,0.18358,-0.4339,0.7302,0.4948,-1.9395,9.7025,0.91216,-1.821,-0.67405,0.62045,-3.7222,-18.817,3.0264,0,0,0,4.8952,4.9703,4.8646,4.8868,-37.779,-52.834,-3.6251,80.634,109.9,-6.5952
4,4.4976,-18.998,1.7225,0.17614,-0.44416,0.73179,0.48599,-1.9786,9.5117,0.94224,-1.7288,-0.59594,0.58743,-4.0959,-19.34,2.9898,0,0,0,4.9968,5.0668,4.9647,4.9884,-36.95,-51.718,-3.6884,85.068,113.26,-6.0616
4.01,4.4776,-18.904,1.732,0.16871,-0.45376,0.73334,0.47734,-2.0214,9.3158,0.97195,-1.6394,-0.52579,0.55548,-4.4611,-19.851,2.9526,0,0,0,5.0976,5.1627,5.0643,5.0892,-36.078,-50.569,-3.7464,89.393,116.56,-5.541
4.02,4.4571,-18.812,1.7419,0.16133,-0.46274,0.73486,0.46885,-2.0678,9.1147,1.0013,-1.5529,-0.46302,0.52457,-4.8173,-20.351,2.9149,0,0,0,5.1973,5.2579,5.163,5.1888,-35.162,-49.387,-3.7992,93.606,119.78,-5.0343
4.03,4.4362,-18.722,1.7521,0.15403,-0.47112,0.73636,0.46054,-2.1177,8.9088,1.0302,-1.4694,-0.40707,0.49468,-5.1642,-20.839,2.8767,0,0,0,5.2957,5.352,5.2606,5.2872,-34.206,-48.173,-3.8471,97.699,122.93,-4.5424
4.04,4.4148,-18.634,1.7625,0.14682,-0.47896,0.73782,0.4524,-2.171,8.698,1.0588,-1.389,-0.35742,0.46575,-5.5013,-21.315,2.838,0,0,0,5.3926,5.4449,5.3569,5.3839,-33.209,-46.929,-3.8901,101.67,125.99,-4.0662
4.05,4.3928,-18.548,1.7732,0.13972,-0.48627,0.73925,0.44444,-2.2277,8.4825,1.087,-1.3116,-0.31353,0.43776,-5.8282,-21.778,2.7989,0,0,0,5.4878,5.5363,5.4515,5.4789,-32.173,-45.654,-3.9285,105.51,128.97,-3.6065
4.06,4.3702,-18.464,1.7842,0.13275,-0.49309,0.74066,0.43664,-2.2875,8.2625,1.1148,-1.2373,-0.27493,0.41064,-6.1446,-22.228,2.7594,0,0,0,5.581,5.626,5.5444,5.5719,-31.099,-44.35,-3.9623,109.22,131.87,-3.1642
4.07,4.347,-18.383,1.7955,0.1259,-0.49946,0.74205,0.42901,-2.3505,8.038,1.1422,-1.1659,-0.24116,0.38436,-6.4501,-22.664,2.7196,0,0,0,5.6721,5.7138,5.6352,5.6627,-29.989,-43.017,-3.9918,112.79,134.68,-2.7403
4.08,4.3232,-18.304,1.8071,0.11919,-0.5054,0.74342,0.42154,-2.4165,7.8092,1.1692,-1.0974,-0.21179,0.35887,-6.7443,-23.088,2.6796,0,0,0,5.7609,5.7995,5.7238,5.7512,-28.844,-41.656,-4.0172,116.22,137.4,-2.3355
4.09,4.2987,-18.227,1.8189,0.11263,-0.51093,0.74478,0.41421,-2.4854,7.5763,1.1958,-1.0318,-0.18644,0.33412,-7.0269,-23.497,2.6393,0,0,0,5.8472,5.883,5.81,5.8373,-27.665,-40.269,-4.0386,119.5,140.02,-1.9508
4.1,4.2735,-18.152,1.831,0.10621,-0.51609,0.74613,0.40702,-2.557,7.3393,1.222,-0.96886,-0.16475,0.31006,-7.2975,-23.893,2.5988,0,0,0,5.9309,5.964,5.8936,5.9207,-26.454,-38.856,-4.0563,122.62,142.55,-1.5871
4.11,4.2475,-18.08,1.8433,0.09994,-0.52089,0.74747,0.39996,-2.6313,7.0985,1.2478,-0.90859,-0.1464,0.28666,-7.5558,-24.274,2.5582,0,0,0,6.0118,6.0425,5.9744,6.0013,-25.213,-37.418,-4.0704,125.59,144.98,-1.2452
4.12,4.2208,-18.01,1.8559,0.093815,-0.52536,0.74882,0.39302,-2.7081,6.8539,1.2731,-0.85084,-0.13109,0.26387,-7.8017,-24.641,2.5174,0,0,0,6.0898,6.1182,6.0524,6.079,-23.943,-35.957,-4.0813,128.39,147.31,-0.92597
4.13,4.1934,-17.943,1.8688,0.087835,-0.52952,0.75017,0.38618,-2.7873,6.6057,1.2981,-0.79551,-0.11855,0.24164,-8.0346,-24.994,2.4766,0,0,0,6.1647,6.1911,6.1274,6.1537,-22.646,-34.473,-4.089,131.02,149.53,-0.63039
4.14,4.1651,-17.878,1.8819,0.081996,-0.53339,0.75153,0.37944,-2.8687,6.3541,1.3227,-0.74248,-0.10855,0.21994,-8.2545,-25.331,2.4357,0,0,0,6.2365,6.2609,6.1993,6.2252,-21.323,-32.967,-4.0939,133.48,151.64,-0.35929
4.15,4.136,-17.816,1.8953,0.076294,-0.53699,0.75291,0.37277,-2.9523,6.0991,1.3468,-0.69165,-0.10087,0.19872,-8.461,-25.653,2.3947,0,0,0,6.305,6.3276,6.2678,6.2935,-19.977,-31.44,-4.0963,135.76,153.65,-0.11356
4.16,4.106,-17.756,1.9088,0.070726,-0.54032,0.7543,0.36617,-3.0379,5.8411,1.3706,-0.6429,-0.095319,0.17796,-8.654,-25.96,2.3537,0,0,0,6.3702,6.3911,6.333,6.3584,-18.609,-29.894,-4.0963,137.85,155.54,0.10593
4.17,4.0752,-17.699,1.9227,0.065287,-0.54342,0.75572,0.35962,-3.1254,5.58,1.3939,-0.59615,-0.091725,0.15762,-8.8331,-26.251,2.3128,0,0,0,6.4318,6.4512,6.3948,6.4198,-17.221,-28.33,-4.0943,139.76,157.31,0.29828
4.18,4.0435,-17.644,1.9367,0.059969,-0.54628,0.75716,0.35312,-3.2145,5.3161,1.4168,-0.55128,-0.089937,0.13765,-8.9983,-26.526,2.2719,0,0,0,6.4899,6.5079,6.4529,6.4776,-15.814,-26.748,-4.0904,141.47,158.96,0.46262
4.19,4.0109,-17.593,1.951,0.054769,-0.54893,0.75863,0.34664,-3.3053,5.0495,1.4393,-0.50821,-0.089822,0.11804,-9.1493,-26.786,2.231,0,0,0,6.5444,6.561,6.5074,6.5318,-14.392,-25.151,-4.0851,142.99,160.49,0.59807
4.2,3.9774,-17.544,1.9655,0.049679,-0.55137,0.76014,0.34017,-3.3975,4.7805,1.4614,-0.46683,-0.09126,0.098744,-9.2861,-27.029,2.1902,0,0,0,6.5951,6.6105,6.5582,6.5823,-12.955,-23.539,-4.0786,144.3,161.9,0.70373
4.21,3.943,-17.497,1.9802,0.044693,-0.55362,0.76168,0.33371,-3.4909,4.509,1.4831,-0.42707,-0.094149,0.079741,-9.4084,-27.256,2.1494,0,0,0,6.6421,6.6563,6.6052,6.629,-11.507,-21.913,-4.0711,145.4,163.18,0.77874
4.22,3.9076,-17.453,1.9952,0.039805,-0.55568,0.76325,0.32723,-3.5856,4.2354,1.5044,-0.38885,-0.098398,0.061003,-9.5162,-27.467,2.1087,0,0,0,6.6852,6.6984,6.6484,6.6719,-10.048,-20.276,-4.0631,146.28,164.33,0.82221
4.23,3.8713,-17.412,2.0103,0.035008,-0.55757,0.76487,0.32073,-3.6812,3.9597,1.5253,-0.3521,-0.10393,0.042504,-9.6093,-27.662,2.0682,0,0,0,6.7244,6.7366,6.6876,6.7109,-8.5817,-18.627,-4.0548,146.95,165.35,0.83391
4.24,3.834,-17.374,2.0257,0.030296,-0.55928,0.76653,0.31419,-3.7777,3.6822,1.5458,-0.31674,-0.11067,0.024219,-9.6878,-27.84,2.0277,0,0,0,6.7596,6.771,6.7229,6.7459,-7.1097,-16.969,-4.0465,147.41,166.24,0.81471
4.25,3.7957,-17.339,2.0412,0.025663,-0.56084,0.76823,0.3076,-3.8749,3.403,1.5659,-0.28272,-0.11858,0.006123,-9.7515,-28.001,1.9872,0,0,0,6.7909,6.8014,6.7542,6.777,-5.6342,-15.303,-4.0386,147.66,167,0.76559
4.26,3.7565,-17.306,2.057,0.021102,-0.56225,0.76998,0.30094,-3.9727,3.1222,1.5855,-0.24997,-0.12759,-0.011808,-9.8005,-28.146,1.9469,0,0,0,6.8182,6.8279,6.7814,6.804,-4.1573,-13.629,-4.0313,147.7,167.63,0.68754
4.27,3.7163,-17.276,2.0729,0.016608,-0.5635,0.77177,0.29421,-4.0709,2.8401,1.6048,-0.21843,-0.13768,-0.0296,-9.8347,-28.274,1.9066,0,0,0,6.8415,6.8504,6.8046,6.827,-2.6809,-11.95,-4.0249,147.54,168.14,0.58153
4.28,3.675,-17.249,2.0891,0.012176,-0.56461,0.77361,0.2874,-4.1693,2.5568,1.6237,-0.18805,-0.14883,-0.047276,-9.8541,-28.385,1.8664,0,0,0,6.8607,6.8689,6.8237,6.846,-1.207,-10.267,-4.0198,147.19,168.53,0.44857
4.29,3.6329,-17.225,2.1054,0.0077997,-0.56559,0.77548,0.28049,-4.2679,2.2725,1.6421,-0.15879,-0.161,-0.064863,-9.8588,-28.479,1.8262,0,0,0,6.8758,6.8834,6.8387,6.8609,0.26238,-8.5803,-4.0161,146.65,168.8,0.28962
4.3,3.5897,-17.204,2.1219,0.0034755,-0.56643,0.77741,0.27347,-4.3665,1.9873,1.6602,-0.1306,-0.17418,-0.082384,-9.8489,-28.556,1.786,0,0,0,6.8869,6.8938,6.8495,6.8717,1.7254,-6.8915,-4.0141,145.92,168.94,0.10567
4.31,3.5455,-17.185,2.1386,-0.00080084,-0.56714,0.77937,0.26633,-4.4649,1.7014,1.6779,-0.10345,-0.18838,-0.099864,-9.8244,-28.617,1.7459,0,0,0,6.8938,6.9002,6.8563,6.8784,3.1802,-5.2018,-4.014,145.01,168.98,-0.10228
4.32,3.5004,-17.17,2.1555,-0.0050327,-0.56772,0.78138,0.25907,-4.5629,1.415,1.6951,-0.077297,-0.20358,-0.11733,-9.7853,-28.66,1.7058,0,0,0,6.8967,6.9026,6.8589,6.881,4.625,-3.5124,-4.0162,143.92,168.89,-0.33327
4.33,3.4543,-17.157,2.1725,-0.0092229,-0.56818,0.78342,0.25167,-4.6605,1.1283,1.712,-0.052116,-0.2198,-0.1348,-9.7319,-28.687,1.6656,0,0,0,6.8956,6.9009,6.8575,6.8796,6.058,-1.8243,-4.0208,142.65,168.7,-0.5863
4.34,3.4072,-17.147,2.1897,-0.013373,-0.56852,0.7855,0.24412,-4.7575,0.84133,1.7284,-0.027881,-0.23705,-0.15231,-9.6642,-28.697,1.6253,0,0,0,6.8904,6.8952,6.8519,6.8741,7.4775,-0.13877,-4.028,141.22,168.39,-0.86038
4.35,3.3591,-17.14,2.2071,-0.017486,-0.56875,0.78761,0.23642,-4.8537,0.55438,1.7445,-0.0045696,-0.25533,-0.16989,-9.5824,-28.69,1.585,0,0,0,6.8812,6.8855,6.8423,6.8645,8.8819,1.5431,-4.038,139.62,167.98,-1.1545
4.36,3.3101,-17.136,2.2246,-0.021559,-0.56885,0.78975,0.22856,-4.9491,0.26759,1.7601,0.017834,-0.27468,-0.18755,-9.4866,-28.666,1.5446,0,0,0,6.868,6.8719,6.8286,6.851,10.269,3.2204,-4.0511,137.86,167.45,-1.4678
4.37,3.2602,-17.135,2.2423,-0.025595,-0.56884,0.79191,0.22053,-5.0434,-0.018884,1.7754,0.039344,-0.29512,-0.20532,-9.3771,-28.625,1.504,0,0,0,6.8508,6.8542,6.8109,6.8334,11.638,4.8918,-4.0674,135.94,166.82,-1.7992
4.38,3.2093,-17.137,2.2601,-0.02959,-0.56872,0.7941,0.21233,-5.1366,-0.30487,1.7902,0.059971,-0.31667,-0.22324,-9.2539,-28.568,1.4632,0,0,0,6.8296,6.8327,6.7893,6.8119,12.988,6.5565,-4.0872,133.86,166.09,-2.1476
4.39,3.1574,-17.141,2.2781,-0.033542,-0.56849,0.7963,0.20396,-5.2285,-0.59019,1.8046,0.079721,-0.33936,-0.24132,-9.1174,-28.494,1.4222,0,0,0,6.8046,6.8073,6.7636,6.7865,14.315,8.2134,-4.1105,131.64,165.26,-2.5123
