2.63,0,3.68878,3.70919,0,1.41421,1.41421,0,0,0
2.64,0,3.70292,3.72333,0,1.41421,1.41421,0,0,0
2.65,0,3.71706,3.73747,0,1.41421,1.41421,0,0,0
2.66,0,3.73121,3.75161,0,1.41421,1.41421,0,0,0
2.67,0,3.74535,3.76576,0,1.41421,1.41421,0,0,0
2.68,0,3.75949,3.7799,0,1.41421,1.41421,0,0,0
2.69,0,3.77363,3.79404,0,1.41421,1.41421,0,0,0
2.7,0,3.78777,3.80818,0,1.41421,1.41421,0,0,0
2.71,0,3.80192,3.82232,0,1.41421,1.41421,0,0,0
2.72,0,3.81606,3.83647,0,1.41421,1.41421,0,0,0
2.73,0,3.8302,3.85061,0,1.41421,1.41421,0,0,0
2.74,0,3.84434,3.86475,0,1.41421,1.41421,0,0,0
2.75,0,3.85849,3.87889,0,1.41421,1.41421,0,0,0
2.76,0,3.87263,3.89304,0,1.41421,1.41421,0,0,0
2.77,0,3.88677,3.90718,0,1.41421,1.41421,0,0,0
2.78,0,3.90091,3.92132,0,1.41421,1.41421,0,0,0
2.79,0,3.91505,3.93546,0,1.41421,1.41421,0,0,0
2.8,0,3.9292,3.9496,0,1.41421,1.41421,0,0,0
2.81,0,3.94334,3.96375,0,1.41421,1.41421,0,0,0
2.82,0,3.95748,3.97789,0,1.41421,1.41421,0,0,0
2.83,0,3.97162,3.99203,0,1.41421,1.41421,0,0,0
2.84,0,3.98576,4.00617,0,1.41421,1.41421,0,0,0
2.85,0,3.99991,4.02031,0,1.41421,1.41421,0,0,0
2.86,0,4.01405,4.03446,0,1.41421,1.41421,0,0,0
2.87,0,4.02819,4.0486,0,1.41421,1.41421,0,0,0
2.88,0,4.04233,4.06274,0,1.41421,1.41421,0,0,0
2.89,0,4.05648,4.07688,0,1.41421,1.41421,0,0,0
2.9,0,4.07062,4.09102,0,1.41421,1.41421,0,0,0
2.91,0,4.08476,4.10517,0,1.41421,1.41421,0,0,0
2.92,0,4.0989,4.11931,0,1.41421,1.41421,0,0,0
2.93,0,4.11304,4.13345,0,1.41421,1.41421,0,0,0
2.94,0,4.12719,4.14759,0,1.41421,1.41421,0,0,0
2.95,0,4.14133,4.16174,0,1.41421,1.41421,0,0,0
2.96,0,4.15547,4.17588,0,1.41421,1.41421,0,0,0
